[run number],connect-number,resource-abundance,altruist-number,Max.Resource,Shared,hardship,miser-number,[step],sum [Waste] of altruists,sum [Harvest] of altruists,min [Harvest] of altruists,max [Harvest] of altruists,count foods,count (altruists) with [Harvest = 0]
48,3,2,20,52,0.33,0.9,0,98,5058.00621,994.9937902,34.47291529,52,380,0
52,3,2,20,52,0.33,1.1,0,105,3631.276911,995.7230894,34.36483307,51.89679571,380,0
51,3,2,20,52,0.33,1.1,0,97,4476.319598,994.6804021,33.39145744,52,380,0
53,3,2,20,52,0.33,1.1,0,91,3649.878475,989.6215248,34.63751037,52,380,0
49,3,2,20,52,0.33,0.9,0,120,4378.191555,996.8084451,34.84,52,380,0
50,3,2,20,52,0.33,0.9,0,104,2747.373674,977.5285543,34.15420362,51.09603135,380,0
54,3,2,20,52,0.33,1.1,0,90,3636.372359,987.6276408,34.33604779,52,380,0
55,3,2,20,52,0.33,1.1,0,81,3117.577667,969.922333,33.90902425,51.21273398,380,0
52,3,2,20,52,0.33,1.1,0,106,3634.257302,970.7426983,32.93006741,50.63202829,380,0
51,3,2,20,52,0.33,1.1,0,98,4569.641494,991.3585062,34.7824583,52,380,0
53,3,2,20,52,0.33,1.1,0,92,3718.84433,994.1556699,34.04339595,52,380,0
48,3,2,20,52,0.33,0.9,0,99,5313.047106,1002.952894,25.94863112,52,380,0
49,3,2,20,52,0.33,0.9,0,121,4565.916376,997.5836237,34.65706091,52,380,0
55,3,2,20,52,0.33,1.1,0,82,3117.577667,950.422333,33.68350412,49.99525952,380,0
50,3,2,20,52,0.33,0.9,0,105,2747.69143,953.2107989,32.94045198,50.43188869,380,0
54,3,2,20,52,0.33,1.1,0,91,3851.424539,992.5754607,34.84,52,380,0
52,3,2,20,52,0.33,1.1,0,107,3742.910871,1002.089129,28.32599271,52,380,0
51,3,2,20,52,0.33,1.1,0,99,4687.089055,994.910945,34.45119927,52,380,0
53,3,2,20,52,0.33,1.1,0,93,3857.064784,990.4352156,34.79070633,52,380,0
55,3,2,20,52,0.33,1.1,0,83,3117.577667,930.922333,32.35063022,48.89528754,380,0
48,3,2,20,52,0.33,0.9,0,100,5546.956837,996.0431632,34.77262227,52,380,0
49,3,2,20,52,0.33,0.9,0,122,4776.346924,997.6530757,34.84,52,380,0
50,3,2,20,52,0.33,0.9,0,106,2893.538779,996.3634497,33.99531636,52,380,0
51,3,2,20,52,0.33,1.1,0,100,4737.10831,978.8916904,32.92237493,51.27975256,380,0
54,3,2,20,52,0.33,1.1,0,92,4002.601041,989.3989592,33.04842619,51.958251,380,0
52,3,2,20,52,0.33,1.1,0,108,3957.124124,997.8758757,32.79767402,52,380,0
55,3,2,20,52,0.33,1.1,0,84,3117.577667,911.422333,31.5094675,47.58250236,380,0
53,3,2,20,52,0.33,1.1,0,94,3878.998908,972.0010917,33.54538796,50.78256492,380,0
54,3,2,20,52,0.33,1.1,0,93,4006.111553,961.8884471,33.58741389,51.62413584,380,0
49,3,2,20,52,0.33,0.9,0,123,4832.819113,989.6808867,34.84,52,380,0
55,3,2,20,52,0.33,1.1,0,85,3117.577667,891.922333,31.07370982,46.86316672,380,0
51,3,2,20,52,0.33,1.1,0,101,4759.884284,980.1157156,33.90396158,52,380,0
50,3,2,20,52,0.33,0.9,0,107,3093.070297,994.8319316,34.58050509,52,380,0
52,3,2,20,52,0.33,1.1,0,109,4057.743013,994.2569868,34.60897429,52,380,0
48,3,2,20,52,0.33,0.9,0,101,5710.141387,992.8586131,34.40387602,52,380,0
54,3,2,20,52,0.33,1.1,0,94,4110.595233,989.4047665,34.37938778,51.66622811,380,0
53,3,2,20,52,0.33,1.1,0,95,3878.998908,951.5010917,33.21174659,50.35786096,380,0
55,3,2,20,52,0.33,1.1,0,86,3117.577667,894.422333,29.29475016,47.09773096,380,0
49,3,2,20,52,0.33,0.9,0,124,4940.69137,995.3086305,34.54950876,52,380,0
52,3,2,20,52,0.33,1.1,0,110,4082.045786,985.9542145,34.84,52,380,0
53,3,2,20,52,0.33,1.1,0,96,3878.998908,950.0010917,32.91967729,49.9655451,380,0
51,3,2,20,52,0.33,1.1,0,102,4844.07183,995.9281697,34.46022622,52,380,0
50,3,2,20,52,0.33,0.9,0,108,3276.833224,994.0690043,34.32432919,52,380,0
49,3,2,20,52,0.33,0.9,0,125,4941.809264,975.6907356,34.15320062,51.57467645,380,0
48,3,2,20,52,0.33,0.9,0,102,5761.431608,978.568392,34.13191198,51.12535391,380,0
54,3,2,20,52,0.33,1.1,0,95,4304.424925,991.5750753,34.56681651,52,380,0
53,3,2,20,52,0.33,1.1,0,97,3878.998908,929.5010917,32.44399648,48.6030913,380,0
52,3,2,20,52,0.33,1.1,0,111,4177.747837,987.2521629,34.20094509,51.83821912,380,0
55,3,2,20,52,0.33,1.1,0,87,3117.577667,900.922333,31.35801609,46.98971165,380,0
49,3,2,20,52,0.33,0.9,0,126,5004.888627,994.1113734,34.57347995,52,380,0
53,3,2,20,52,0.33,1.1,0,98,3878.998908,909.0010917,31.30051641,48.31856336,380,0
48,3,2,20,52,0.33,0.9,0,103,5776.330103,970.6698975,33.84355156,50.91640347,380,0
54,3,2,20,52,0.33,1.1,0,96,4306.725261,965.2747388,33.8003781,50.33558629,380,0
51,3,2,20,52,0.33,1.1,0,103,5101.063649,997.9363514,34.81388298,52,380,0
50,3,2,20,52,0.33,0.9,0,109,3428.412926,991.4893025,33.98800441,52,380,0
49,3,2,20,52,0.33,0.9,0,127,5045.992918,987.5070824,34.10744432,51.77796769,380,0
55,3,2,20,52,0.33,1.1,0,88,3148.206514,974.7934862,34.84,52,380,0
53,3,2,20,52,0.33,1.1,0,99,3878.998908,888.5010917,29.48191522,46.42664719,380,0
52,3,2,20,52,0.33,1.1,0,112,4406.257432,996.7425679,34.45607489,52,380,0
54,3,2,20,52,0.33,1.1,0,97,4306.725261,947.2747388,32.28397562,50.999936,380,0
49,3,2,20,52,0.33,0.9,0,128,5070.912518,985.0874818,33.85306129,52,380,0
51,3,2,20,52,0.33,1.1,0,104,5126.804895,977.1951048,34.3737337,52,380,0
50,3,2,20,52,0.33,0.9,0,110,3544.42847,990.4737586,34.13155719,52,380,0
48,3,2,20,52,0.33,0.9,0,104,5831.667613,993.3323872,33.87043084,52,380,0
53,3,2,20,52,0.33,1.1,0,100,3878.998908,868.0010917,30.18028205,46.01766491,380,0
52,3,2,20,52,0.33,1.1,0,113,4480.771363,985.2286374,34.05408309,52,380,0
55,3,2,20,52,0.33,1.1,0,89,3240.036783,995.4632166,34.10051718,52,380,0
49,3,2,20,52,0.33,0.9,0,129,5090.940228,977.5597716,34.17935329,51.50150801,380,0
54,3,2,20,52,0.33,1.1,0,98,4337.020354,967.9796465,33.07269746,51.3206942,380,0
50,3,2,20,52,0.33,0.9,0,111,3547.196269,963.7059594,33.64273191,50.49916463,380,0
51,3,2,20,52,0.33,1.1,0,105,5127.06036,957.9396396,33.23698758,51.25559121,380,0
52,3,2,20,52,0.33,1.1,0,114,4481.218225,962.7817749,33.65899946,51.04267536,380,0
51,3,2,20,52,0.33,1.1,0,106,5127.06036,938.9396396,32.7253222,48.81436262,380,0
53,3,2,20,52,0.33,1.1,0,101,3934.051461,999.4485387,29.55,52,380,0
48,3,2,20,52,0.33,0.9,0,105,5853.14574,963.8542597,33.66910098,50.92079153,380,0
49,3,2,20,52,0.33,0.9,0,130,5129.416192,981.5838078,34.02073338,51.32377329,380,0
52,3,2,20,52,0.33,1.1,0,115,4481.218225,940.7817749,32.53870934,49.0739322,380,0
54,3,2,20,52,0.33,1.1,0,99,4360.787341,981.2126585,34.22804206,50.97781522,380,0
55,3,2,20,52,0.33,1.1,0,90,3379.569249,993.4307507,33.60256746,52,380,0
50,3,2,20,52,0.33,0.9,0,112,3560.528863,970.3733652,34.75812417,50.98882444,380,0
52,3,2,20,52,0.33,1.1,0,116,4481.218225,918.7817749,31.96318474,48.68075265,380,0
51,3,2,20,52,0.33,1.1,0,107,5127.06036,919.9396396,32.04548607,49.015216,380,0
55,3,2,20,52,0.33,1.1,0,91,3382.563851,970.9361494,33.828347,52,380,0
50,3,2,20,52,0.33,0.9,0,113,3560.528863,946.3733652,32.80203175,50.05102537,380,0
49,3,2,20,52,0.33,0.9,0,131,5188.028545,984.4714548,34.61340387,51.89752638,380,0
53,3,2,20,52,0.33,1.1,0,102,4041.028807,994.9711933,34.84,52,380,0
54,3,2,20,52,0.33,1.1,0,100,4384.263985,987.7360146,34.0718308,52,380,0
48,3,2,20,52,0.33,0.9,0,106,6041.970984,997.0290155,34.84,52,380,0
52,3,2,20,52,0.33,1.1,0,117,4481.218225,896.7817749,31.02437025,46.98478255,380,0
51,3,2,20,52,0.33,1.1,0,108,5127.06036,900.9396396,31.6701094,47.26666808,380,0
53,3,2,20,52,0.33,1.1,0,103,4046.525561,968.9744394,33.55480676,51.54901167,380,0
50,3,2,20,52,0.33,0.9,0,114,3560.528863,922.3733652,32.14380717,48.11137448,380,0
54,3,2,20,52,0.33,1.1,0,101,4385.410245,962.5897548,34.19221885,50.98561035,380,0
55,3,2,20,52,0.33,1.1,0,92,3383.078552,960.9214484,32.70659961,50.22302075,380,0
49,3,2,20,52,0.33,0.9,0,132,5374.845025,997.1549751,34.74921911,52,380,0
53,3,2,20,52,0.33,1.1,0,104,4046.525561,948.4744394,32.99306858,50.18770566,380,0
50,3,2,20,52,0.33,0.9,0,115,3560.528863,898.3733652,31.35116028,47.73129681,380,0
51,3,2,20,52,0.33,1.1,0,109,5135.611938,974.3880622,34.20253418,52,380,0
52,3,2,20,52,0.33,1.1,0,118,4556.427719,991.572281,34.84,52,380,0
54,3,2,20,52,0.33,1.1,0,102,4392.530856,981.4691439,33.86146856,51.1712113,380,0
48,3,2,20,52,0.33,0.9,0,107,6233.96686,995.0331396,34.71788642,51.9299646,380,0
55,3,2,20,52,0.33,1.1,0,93,3443.965772,989.5342283,34.68980744,52,380,0
53,3,2,20,52,0.33,1.1,0,105,4049.573476,952.926524,33.53605096,50.58420034,380,0
50,3,2,20,52,0.33,0.9,0,116,3560.528863,874.3733652,30.15738035,45.5973426,380,0
49,3,2,20,52,0.33,0.9,0,133,5560.426194,997.0738058,34.78508015,52,380,0
55,3,2,20,52,0.33,1.1,0,94,3446.122015,967.877985,33.69579299,50.63726237,380,0
52,3,2,20,52,0.33,1.1,0,119,4622.714235,983.2857646,34.02704813,52,380,0
51,3,2,20,52,0.33,1.1,0,110,5329.955966,998.0440344,34.84,52,380,0
54,3,2,20,52,0.33,1.1,0,103,4585.987458,997.0125419,34.84,52,380,0
52,3,2,20,52,0.33,1.1,0,120,4625.015519,958.9844812,33.25910956,50.23749407,380,0
50,3,2,20,52,0.33,0.9,0,117,3560.528863,902.3733652,31.57271007,47.29380705,380,0
48,3,2,20,52,0.33,0.9,0,108,6453.412293,996.5877073,33.639722,52,380,0
55,3,2,20,52,0.33,1.1,0,95,3465.143943,978.3560568,34.13556903,51.16985283,380,0
49,3,2,20,52,0.33,0.9,0,134,5636.573058,989.4269424,34.64272225,52,380,0
53,3,2,20,52,0.33,1.1,0,106,4216.625426,1001.374574,34.84,52,380,0
51,3,2,20,52,0.33,1.1,0,111,5412.807878,991.1921216,34.38184001,51.66934546,380,0
49,3,2,20,52,0.33,0.9,0,135,5638.062186,969.4378137,34.16520781,51.60332093,380,0
50,3,2,20,52,0.33,0.9,0,118,3560.528863,915.3733652,31.68707712,47.74527518,380,0
52,3,2,20,52,0.33,1.1,0,121,4625.015519,936.9844812,32.90762213,49.18196842,380,0
54,3,2,20,52,0.33,1.1,0,104,4738.43857,992.5614296,34.50175078,52,380,0
55,3,2,20,52,0.33,1.1,0,96,3475.406468,983.5935318,34.00702651,51.60491886,380,0
48,3,2,20,52,0.33,0.9,0,109,6498.291226,978.7087744,33.77330216,51.67087953,380,0
51,3,2,20,52,0.33,1.1,0,112,5443.001741,983.9982588,34.41347399,51.84331725,380,0
53,3,2,20,52,0.33,1.1,0,107,4279.250558,990.2494416,34.74649809,52,380,0
49,3,2,20,52,0.33,0.9,0,136,5663.279561,978.7204391,33.73591493,52,380,0
50,3,2,20,52,0.33,0.9,0,119,3560.528863,891.3733652,30.85035893,47.3903596,380,0
52,3,2,20,52,0.33,1.1,0,122,4625.015519,914.9844812,31.55054484,47.88817497,380,0
55,3,2,20,52,0.33,1.1,0,97,3484.177758,971.3222425,34.00514272,51.05624478,380,0
54,3,2,20,52,0.33,1.1,0,105,4808.322863,984.6771367,34.5901654,51.85128173,380,0
50,3,2,20,52,0.33,0.9,0,120,3560.528863,867.3733652,30.21911924,46.40737671,380,0
53,3,2,20,52,0.33,1.1,0,108,4369.241336,981.7586639,34.03112905,51.23267424,380,0
48,3,2,20,52,0.33,0.9,0,110,6561.025835,988.9741654,34.51685099,51.77943503,380,0
51,3,2,20,52,0.33,1.1,0,113,5543.824686,990.1753139,34.48557441,52,380,0
49,3,2,20,52,0.33,0.9,0,137,5792.612574,986.8874265,34.61539014,52,380,0
52,3,2,20,52,0.33,1.1,0,123,4625.015519,892.9844812,31.48805212,46.88346659,380,0
55,3,2,20,52,0.33,1.1,0,98,3500.51003,983.4899703,33.72859053,52,380,0
53,3,2,20,52,0.33,1.1,0,109,4369.538497,960.9615025,33.86970676,50.45790106,380,0
54,3,2,20,52,0.33,1.1,0,106,4808.322863,960.6771367,32.3418879,50.37954391,380,0
50,3,2,20,52,0.33,0.9,0,121,3560.528863,850.3733652,29.95029932,44.82395151,380,0
51,3,2,20,52,0.33,1.1,0,114,5549.709759,965.2902411,33.57162077,50.19219275,380,0
49,3,2,20,52,0.33,0.9,0,138,5809.481394,974.518606,34.60727688,52,380,0
48,3,2,20,52,0.33,0.9,0,111,6676.564459,986.435541,34.84,52,380,0
55,3,2,20,52,0.33,1.1,0,99,3520.366965,977.1330355,34.00573219,50.91404903,380,0
53,3,2,20,52,0.33,1.1,0,110,4373.867432,955.132568,33.0120717,50.91766153,380,0
51,3,2,20,52,0.33,1.1,0,115,5549.709759,946.2902411,32.82785303,50.97840738,380,0
50,3,2,20,52,0.33,0.9,0,122,3560.528863,846.3733652,29.41165345,45.39905625,380,0
54,3,2,20,52,0.33,1.1,0,107,4808.322863,936.6771367,32.67652248,48.8657767,380,0
52,3,2,20,52,0.33,1.1,0,124,4625.015519,870.9844812,30.46064961,45.30086569,380,0
49,3,2,20,52,0.33,0.9,0,139,5817.944053,969.555947,33.47001204,52,380,0
55,3,2,20,52,0.33,1.1,0,100,3520.366965,957.6330355,33.41760674,51.72093477,380,0
53,3,2,20,52,0.33,1.1,0,111,4373.867432,934.632568,32.35439487,48.92816999,380,0
50,3,2,20,52,0.33,0.9,0,123,3560.528863,822.3733652,28.27309589,42.77302443,380,0
48,3,2,20,52,0.33,0.9,0,112,6760.633165,991.3668349,34.49773494,51.78304282,380,0
51,3,2,20,52,0.33,1.1,0,116,5654.174029,995.8259711,34.59965209,52,380,0
55,3,2,20,52,0.33,1.1,0,101,3520.366965,938.1330355,32.8484975,49.08331304,380,0
54,3,2,20,52,0.33,1.1,0,108,4828.965714,992.0342859,34.84,51.90261386,380,0
52,3,2,20,52,0.33,1.1,0,125,4724.807724,996.1922762,34.54336091,52,380,0
49,3,2,20,52,0.33,0.9,0,140,5934.622316,996.3776844,34.53263056,52,380,0
53,3,2,20,52,0.33,1.1,0,112,4498.243161,991.7568392,34.84,52,380,0
50,3,2,20,52,0.33,0.9,0,124,3560.605988,963.2962409,31.69864968,52,380,0
54,3,2,20,52,0.33,1.1,0,109,4831.602104,977.3978961,34.14915242,51.18739106,380,0
55,3,2,20,52,0.33,1.1,0,102,3520.366965,918.6330355,31.79202826,48.45046382,380,0
48,3,2,20,52,0.33,0.9,0,113,6801.556414,991.4435856,34.15823576,52,380,0
52,3,2,20,52,0.33,1.1,0,126,4738.498371,970.5016294,33.86379109,51.1042943,380,0
51,3,2,20,52,0.33,1.1,0,117,5878.053175,993.9468249,34.58433644,52,380,0
53,3,2,20,52,0.33,1.1,0,113,4506.615317,969.8846827,33.4557303,50.58078822,380,0
55,3,2,20,52,0.33,1.1,0,103,3520.366965,899.1330355,31.93725689,48.70395668,380,0
54,3,2,20,52,0.33,1.1,0,110,4852.789309,970.2106907,31.54718001,51.45815756,380,0
49,3,2,20,52,0.33,0.9,0,141,5991.730671,984.7693291,34.38154577,52,380,0
53,3,2,20,52,0.33,1.1,0,114,4508.216789,947.7832112,33.45881997,49.56042281,380,0
50,3,2,20,52,0.33,0.9,0,125,3635.732651,994.1695775,34.84,52,380,0
52,3,2,20,52,0.33,1.1,0,127,4739.150975,970.8490246,33.83535649,51.15892683,380,0
54,3,2,20,52,0.33,1.1,0,111,4854.04292,944.9570804,33.1101882,49.55731955,380,0
48,3,2,20,52,0.33,0.9,0,114,6963.265658,994.7343415,34.11388613,52,380,0
51,3,2,20,52,0.33,1.1,0,118,6069.42938,992.5706204,34.14587216,51.8215405,380,0
53,3,2,20,52,0.33,1.1,0,115,4510.990921,963.5090788,33.25729229,51.99481895,380,0
55,3,2,20,52,0.33,1.1,0,104,3531.162012,954.8379883,32.41619842,51.57042865,380,0
49,3,2,20,52,0.33,0.9,0,142,5998.200367,967.7996326,33.70762293,51.12146871,380,0
50,3,2,20,52,0.33,0.9,0,126,3642.03623,963.8659983,33.51158249,50.39749689,380,0
52,3,2,20,52,0.33,1.1,0,128,4763.42299,989.57701,34.7021606,52,380,0
54,3,2,20,52,0.33,1.1,0,112,4854.04292,920.9570804,32.07011064,47.96492383,380,0
53,3,2,20,52,0.33,1.1,0,116,4510.990921,943.0090788,32.51760115,48.95203463,380,0
49,3,2,20,52,0.33,0.9,0,143,5998.200367,949.2996326,32.64325409,51.09413321,380,0
50,3,2,20,52,0.33,0.9,0,127,3642.03623,939.8659983,32.70347846,48.98743817,380,0
52,3,2,20,52,0.33,1.1,0,129,4766.193525,964.8064753,33.42600222,50.57626073,380,0
55,3,2,20,52,0.33,1.1,0,105,3664.591476,995.9085239,34.49902479,52,380,0
48,3,2,20,52,0.33,0.9,0,115,7132.247985,988.7520151,34.31324864,52,380,0
54,3,2,20,52,0.33,1.1,0,113,4854.04292,908.9570804,30.08269485,47.82667057,380,0
53,3,2,20,52,0.33,1.1,0,117,4546.249234,991.2507663,34.69226553,51.9264606,380,0
51,3,2,20,52,0.33,1.1,0,119,6263.274344,991.725656,34.58642365,51.93878231,380,0
49,3,2,20,52,0.33,0.9,0,144,5998.200367,930.7996326,30.99330925,48.8976306,380,0
52,3,2,20,52,0.33,1.1,0,130,4766.193525,942.8064753,32.76505122,49.12006418,380,0
50,3,2,20,52,0.33,0.9,0,128,3642.508099,955.39413,33.23575027,51.97321419,380,0
55,3,2,20,52,0.33,1.1,0,106,3741.158897,983.8411028,34.84,51.91517536,380,0
53,3,2,20,52,0.33,1.1,0,118,4549.857484,967.1425156,34.68785934,51.02169597,380,0
52,3,2,20,52,0.33,1.1,0,131,4766.193525,920.8064753,32.36458562,49.06751731,380,0
54,3,2,20,52,0.33,1.1,0,114,4956.138009,989.8619915,33.69530948,52,380,0
51,3,2,20,52,0.33,1.1,0,120,6472.922718,996.0772823,34.60982586,52,380,0
49,3,2,20,52,0.33,0.9,0,145,6030.250386,988.2496141,34.03586382,51.8207304,380,0
55,3,2,20,52,0.33,1.1,0,107,3742.828398,962.6716023,30.6404297,51.15183135,380,0
50,3,2,20,52,0.33,0.9,0,129,3655.973719,969.9285095,33.70959763,50.83448674,380,0
48,3,2,20,52,0.33,0.9,0,116,7327.692433,997.3075668,34.57229661,52,380,0
52,3,2,20,52,0.33,1.1,0,132,4766.193525,898.8064753,31.52647226,48.00236188,380,0
53,3,2,20,52,0.33,1.1,0,119,4549.857484,946.6425156,32.98199787,50.08095687,380,0
51,3,2,20,52,0.33,1.1,0,121,6474.067547,975.9324526,34.07732001,51.46977843,380,0
52,3,2,20,52,0.33,1.1,0,133,4766.193525,876.8064753,30.49855876,45.62373738,380,0
55,3,2,20,52,0.33,1.1,0,108,3742.828398,943.1716023,32.50437554,49.6302324,380,0
54,3,2,20,52,0.33,1.1,0,115,5070.977464,990.0225363,34.73377632,52,380,0
50,3,2,20,52,0.33,0.9,0,130,3713.737573,989.1646554,34.17266066,52,380,0
49,3,2,20,52,0.33,0.9,0,146,6040.115399,969.8846008,33.70152281,50.56511386,380,0
51,3,2,20,52,0.33,1.1,0,122,6476.515716,954.4842842,33.28090277,49.91072656,380,0
48,3,2,20,52,0.33,0.9,0,117,7449.439368,995.5606323,34.79363026,52,380,0
50,3,2,20,52,0.33,0.9,0,131,3715.903952,962.9982762,33.44272038,51.37609434,380,0
53,3,2,20,52,0.33,1.1,0,120,4549.857484,935.1425156,31.49491787,49.20577433,380,0
52,3,2,20,52,0.33,1.1,0,134,4766.334244,944.6657563,32.3292312,50.63373795,380,0
54,3,2,20,52,0.33,1.1,0,116,5072.712894,964.2871055,33.26999636,51.21657561,380,0
51,3,2,20,52,0.33,1.1,0,123,6476.515716,935.4842842,32.48226071,48.74784602,380,0
55,3,2,20,52,0.33,1.1,0,109,3762.795364,986.7046364,34.22799514,51.58999867,380,0
49,3,2,20,52,0.33,0.9,0,147,6217.097989,997.4020113,34.78492685,52,380,0
50,3,2,20,52,0.33,0.9,0,132,3721.754483,963.1477455,33.54856359,52,380,0
48,3,2,20,52,0.33,0.9,0,118,7556.367572,990.6324279,33.9439481,52,380,0
53,3,2,20,52,0.33,1.1,0,121,4574.02001,991.4799905,34.84,51.88520855,380,0
54,3,2,20,52,0.33,1.1,0,117,5175.600414,990.3995864,34.61187703,52,380,0
55,3,2,20,52,0.33,1.1,0,110,3765.997842,964.0021584,33.45808551,50.27036709,380,0
51,3,2,20,52,0.33,1.1,0,124,6476.515716,916.4842842,31.88095514,47.58103891,380,0
52,3,2,20,52,0.33,1.1,0,135,4910.545309,993.4546907,34.52067915,52,380,0
49,3,2,20,52,0.33,0.9,0,148,6392.513038,997.4869624,34.72191055,52,380,0
55,3,2,20,52,0.33,1.1,0,111,3765.997842,944.5021584,32.82982089,49.67538354,380,0
50,3,2,20,52,0.33,0.9,0,133,3721.754483,939.1477455,33.00597085,49.34328331,380,0
52,3,2,20,52,0.33,1.1,0,136,4915.055412,966.9445883,33.28067254,51.28486339,380,0
54,3,2,20,52,0.33,1.1,0,118,5194.826204,980.1737957,33.95138947,50.99540512,380,0
53,3,2,20,52,0.33,1.1,0,122,4807.858349,996.1416515,34.68042686,52,380,0
49,3,2,20,52,0.33,0.9,0,149,6398.824885,972.6751149,33.7553286,50.77122157,380,0
48,3,2,20,52,0.33,0.9,0,119,7816.026815,991.973185,34.84,52,380,0
55,3,2,20,52,0.33,1.1,0,112,3765.997842,925.0021584,32.20558175,49.06525921,380,0
51,3,2,20,52,0.33,1.1,0,125,6547.718239,996.281761,31.52,52,380,0
50,3,2,20,52,0.33,0.9,0,134,3721.754483,915.1477455,31.67774736,47.51879955,380,0
54,3,2,20,52,0.33,1.1,0,119,5195.526555,967.4734448,32.43407337,50.64979383,380,0
52,3,2,20,52,0.33,1.1,0,137,5011.211615,982.7883848,33.77149288,51.24914253,380,0
49,3,2,20,52,0.33,0.9,0,150,6398.883534,954.1164662,33.26361873,49.80671157,380,0
55,3,2,20,52,0.33,1.1,0,113,3765.997842,905.5021584,31.39270859,47.45007992,380,0
50,3,2,20,52,0.33,0.9,0,135,3721.754483,891.1477455,31.07281541,46.48695868,380,0
53,3,2,20,52,0.33,1.1,0,123,4836.276266,989.2237335,34.10914398,51.80722363,380,0
54,3,2,20,52,0.33,1.1,0,120,5206.084,961.9159997,33.09668297,52,380,0
48,3,2,20,52,0.33,0.9,0,120,7911.727798,990.2722018,33.74857336,52,380,0
51,3,2,20,52,0.33,1.1,0,126,6607.872956,995.1270442,34.54952221,52,380,0
52,3,2,20,52,0.33,1.1,0,138,5107.160056,988.8399442,34.39320446,52,380,0
55,3,2,20,52,0.33,1.1,0,114,3765.997842,886.0021584,30.98929453,46.27871383,380,0
49,3,2,20,52,0.33,0.9,0,151,6417.651708,973.8482924,33.91686522,50.72932879,380,0
53,3,2,20,52,0.33,1.1,0,124,4839.375927,965.6240733,33.56285374,51.8840291,380,0
50,3,2,20,52,0.33,0.9,0,136,3724.415173,936.487055,33.23158009,49.73562715,380,0
48,3,2,20,52,0.33,0.9,0,121,7913.193266,960.8067342,33.46168642,50.55964213,380,0
54,3,2,20,52,0.33,1.1,0,121,5365.187063,990.8129373,34.58634569,52,380,0
52,3,2,20,52,0.33,1.1,0,139,5231.920719,993.0792809,33.61026662,52,380,0
51,3,2,20,52,0.33,1.1,0,127,6699.550101,1004.449899,28.37309797,52,380,0
55,3,2,20,52,0.33,1.1,0,115,3816.145155,993.3548454,34.84,52,380,0
49,3,2,20,52,0.33,0.9,0,152,6526.738687,999.2613132,34.78449913,52,380,0
48,3,2,20,52,0.33,0.9,0,122,7913.427137,932.5728634,32.39269821,49.71660236,380,0
53,3,2,20,52,0.33,1.1,0,125,4934.313061,993.1869394,34.36163722,52,380,0
50,3,2,20,52,0.33,0.9,0,137,3796.066909,996.8353198,34.79588184,52,380,0
52,3,2,20,52,0.33,1.1,0,140,5235.655061,967.3449387,33.71975558,50.94219532,380,0
51,3,2,20,52,0.33,1.1,0,128,6718.135017,981.8649829,34.06149104,51.59531514,380,0
54,3,2,20,52,0.33,1.1,0,122,5530.657837,995.3421625,34.42411641,52,380,0
49,3,2,20,52,0.33,0.9,0,153,6586.722662,982.7773381,34.84,52,380,0
52,3,2,20,52,0.33,1.1,0,141,5235.655061,945.3449387,31.41533368,50.31134364,380,0
55,3,2,20,52,0.33,1.1,0,116,4039.577529,995.4224705,31.52,52,380,0
48,3,2,20,52,0.33,0.9,0,123,7913.427137,904.5728634,30.99716124,47.48469816,380,0
54,3,2,20,52,0.33,1.1,0,123,5561.772177,971.2278229,32.25974381,51.39275284,380,0
53,3,2,20,52,0.33,1.1,0,126,5104.202208,995.7977917,34.51819921,51.95390883,380,0
50,3,2,20,52,0.33,0.9,0,138,4053.063866,998.8383623,34.84,52,380,0
51,3,2,20,52,0.33,1.1,0,129,6900.405272,994.5947276,34.81237521,52,380,0
52,3,2,20,52,0.33,1.1,0,142,5235.655061,923.3449387,32.13505473,48.72089383,380,0
49,3,2,20,52,0.33,0.9,0,154,6709.92234,997.0776605,34.84,52,380,0
53,3,2,20,52,0.33,1.1,0,127,5108.56121,970.9387898,33.79441051,50.73510043,380,0
54,3,2,20,52,0.33,1.1,0,124,5561.772177,947.2278229,32.9953374,49.41123853,380,0
48,3,2,20,52,0.33,0.9,0,124,7913.427137,876.5728634,30.26776593,45.61841328,380,0
50,3,2,20,52,0.33,0.9,0,139,4150.100193,992.8020356,34.66650028,52,380,0
55,3,2,20,52,0.33,1.1,0,117,4242.120644,993.3793559,34.79289303,52,380,0
53,3,2,20,52,0.33,1.1,0,128,5108.643758,950.356242,33.12110455,49.65854656,380,0
52,3,2,20,52,0.33,1.1,0,143,5303.016119,992.9838812,33.613708,52,380,0
51,3,2,20,52,0.33,1.1,0,130,7092.145031,996.8549694,34.8190521,51.99954803,380,0
54,3,2,20,52,0.33,1.1,0,125,5572.741919,971.2580813,33.58247635,51.52062648,380,0
49,3,2,20,52,0.33,0.9,0,155,6841.128762,990.3712376,34.70984448,51.60449701,380,0
50,3,2,20,52,0.33,0.9,0,140,4264.592439,994.309789,33.20634376,52,380,0
48,3,2,20,52,0.33,0.9,0,125,7925.618389,968.3816108,34.01192087,51.62676151,380,0
53,3,2,20,52,0.33,1.1,0,129,5108.643758,929.856242,32.30520131,48.42248168,380,0
54,3,2,20,52,0.33,1.1,0,126,5572.741919,947.2580813,33.04701421,49.46638094,380,0
51,3,2,20,52,0.33,1.1,0,131,7202.370802,988.6291978,34.00826871,52,380,0
