[run number],connect-number,resource-abundance,altruist-number,Max.Resource,Shared,hardship,miser-number,[step],sum [Waste] of misers,sum [Harvest] of misers,min [Harvest] of misers,max [Harvest] of misers,count (misers) with [Harvest <= 0]
16,3,2,0,52,0.33,0.3,20,37,2837.5,1010.5,46,52,0
14,3,2,0,52,0.33,0.3,20,48,4693.5,1026.5,50,52,0
14,3,2,0,52,0.33,0.3,20,49,4693.5,1007,48,52,0
11,3,2,0,52,0.33,0.3,20,58,5836,1039,51,52,0
15,3,2,0,52,0.33,0.3,20,42,4831.5,1036.5,50.5,52,0
9,3,2,0,52,0.33,0.1,20,118,20115,1011,48,52,0
12,3,2,0,52,0.33,0.3,20,52,6009,1040,52,52,0
13,3,2,0,52,0.33,0.3,20,46,5705.5,999.5,13,52,0
10,3,2,0,52,0.33,0.1,20,51,7748,1040,52,52,0
16,3,2,0,52,0.33,0.3,20,38,2938,1022,46,52,0
14,3,2,0,52,0.33,0.3,20,50,4798,1021,46,52,0
13,3,2,0,52,0.33,0.3,20,47,5776.5,987,13,52,0
9,3,2,0,52,0.33,0.1,20,119,20329.5,1040,52,52,0
16,3,2,0,52,0.33,0.3,20,39,3065.5,1019.5,44,52,0
10,3,2,0,52,0.33,0.1,20,52,7864.5,1026.5,50,52,0
13,3,2,0,52,0.33,0.3,20,48,5822,975,13,52,0
11,3,2,0,52,0.33,0.3,20,59,6021,1036,50,52,0
15,3,2,0,52,0.33,0.3,20,43,5057.5,1037,50,52,0
12,3,2,0,52,0.33,0.3,20,53,6219.5,1040,52,52,0
10,3,2,0,52,0.33,0.1,20,53,7995.5,1027.5,48,52,0
14,3,2,0,52,0.33,0.3,20,51,4968,1036.5,50,52,0
9,3,2,0,52,0.33,0.1,20,120,20518,1037,50,52,0
16,3,2,0,52,0.33,0.3,20,40,3210.5,1028.5,49,52,0
11,3,2,0,52,0.33,0.3,20,60,6148,1036,50,52,0
15,3,2,0,52,0.33,0.3,20,44,5278,1039,51,52,0
13,3,2,0,52,0.33,0.3,20,49,5890.5,971,13,52,0
12,3,2,0,52,0.33,0.3,20,54,6423.5,1038.5,51,52,0
9,3,2,0,52,0.33,0.1,20,121,20737,1039.5,51.5,52,0
16,3,2,0,52,0.33,0.3,20,41,3246.5,1019.5,48,52,0
14,3,2,0,52,0.33,0.3,20,52,5146,1038,50.5,52,0
10,3,2,0,52,0.33,0.1,20,54,8211,1040,52,52,0
11,3,2,0,52,0.33,0.3,20,61,6264,1031,50,52,0
16,3,2,0,52,0.33,0.3,20,42,3246.5,997.5,46,52,0
15,3,2,0,52,0.33,0.3,20,45,5473.5,1040,52,52,0
13,3,2,0,52,0.33,0.3,20,50,5931.5,956.5,13,52,0
11,3,2,0,52,0.33,0.3,20,62,6286.5,1008.5,48,52,0
9,3,2,0,52,0.33,0.1,20,122,20953.5,1039.5,51.5,52,0
12,3,2,0,52,0.33,0.3,20,55,6715.5,1040,52,52,0
10,3,2,0,52,0.33,0.1,20,55,8394,1038,50,52,0
14,3,2,0,52,0.33,0.3,20,53,5318,1036.5,50,52,0
9,3,2,0,52,0.33,0.1,20,123,21170.5,1038,50,52,0
15,3,2,0,52,0.33,0.3,20,46,5628,1039,51.5,52,0
16,3,2,0,52,0.33,0.3,20,43,3441,1036,48,52,0
13,3,2,0,52,0.33,0.3,20,51,6083.5,986,13,52,0
11,3,2,0,52,0.33,0.3,20,63,6474,1040,52,52,0
12,3,2,0,52,0.33,0.3,20,56,6966,1039,51,52,0
10,3,2,0,52,0.33,0.1,20,56,8657,1040,52,52,0
14,3,2,0,52,0.33,0.3,20,54,5517,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,124,21375,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,47,5823,1035.5,50,52,0
13,3,2,0,52,0.33,0.3,20,52,6279,997,13,52,0
16,3,2,0,52,0.33,0.3,20,44,3670,1038,51,52,0
11,3,2,0,52,0.33,0.3,20,64,6669,1039,51,52,0
12,3,2,0,52,0.33,0.3,20,57,7210,1039.5,51.5,52,0
13,3,2,0,52,0.33,0.3,20,53,6281.5,980,13,52,0
14,3,2,0,52,0.33,0.3,20,55,5775.5,1039,51,52,0
9,3,2,0,52,0.33,0.1,20,125,21547.5,1040,52,52,0
10,3,2,0,52,0.33,0.1,20,57,8944.5,1038.5,50.5,52,0
13,3,2,0,52,0.33,0.3,20,54,6289.5,962.5,13,52,0
11,3,2,0,52,0.33,0.3,20,65,6732.5,1023.5,50,52,0
15,3,2,0,52,0.33,0.3,20,48,6066.5,1039.5,51.5,52,0
16,3,2,0,52,0.33,0.3,20,45,3929,1040,52,52,0
12,3,2,0,52,0.33,0.3,20,58,7413,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,126,21751,1040,52,52,0
14,3,2,0,52,0.33,0.3,20,56,5935,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,49,6066.5,1018,50,52,0
13,3,2,0,52,0.33,0.3,20,55,6382.5,970,13,52,0
10,3,2,0,52,0.33,0.1,20,58,9167,1040,52,52,0
12,3,2,0,52,0.33,0.3,20,59,7505.5,1025,50,52,0
11,3,2,0,52,0.33,0.3,20,66,6770.5,1013.5,48,52,0
16,3,2,0,52,0.33,0.3,20,46,3964,1020,50,52,0
9,3,2,0,52,0.33,0.1,20,127,21960,1039.5,51.5,52,0
12,3,2,0,52,0.33,0.3,20,60,7567,1011,48,52,0
15,3,2,0,52,0.33,0.3,20,50,6264,1040,52,52,0
14,3,2,0,52,0.33,0.3,20,57,6117.5,1040,52,52,0
13,3,2,0,52,0.33,0.3,20,56,6552.5,998.5,13,52,0
10,3,2,0,52,0.33,0.1,20,59,9385,1038,51,52,0
11,3,2,0,52,0.33,0.3,20,67,6961.5,1036.5,50,52,0
16,3,2,0,52,0.33,0.3,20,47,4206,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,128,22178,1039,51,52,0
12,3,2,0,52,0.33,0.3,20,61,7751.5,1037,49,52,0
13,3,2,0,52,0.33,0.3,20,57,6682.5,992,13,52,0
12,3,2,0,52,0.33,0.3,20,62,7751.5,1014.5,47.5,52,0
15,3,2,0,52,0.33,0.3,20,51,6272,1019.5,50,52,0
11,3,2,0,52,0.33,0.3,20,68,7172,1040,52,52,0
14,3,2,0,52,0.33,0.3,20,58,6290.5,1037.5,50.5,52,0
10,3,2,0,52,0.33,0.1,20,60,9632,1039,51,52,0
9,3,2,0,52,0.33,0.1,20,129,22371,1039.5,51.5,52,0
13,3,2,0,52,0.33,0.3,20,58,6779.5,985.5,13,52,0
16,3,2,0,52,0.33,0.3,20,48,4478,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,52,6428,1024,48,52,0
13,3,2,0,52,0.33,0.3,20,59,6789.5,970,13,52,0
12,3,2,0,52,0.33,0.3,20,63,7942.5,1039,51,52,0
9,3,2,0,52,0.33,0.1,20,130,22570,1037,50,52,0
14,3,2,0,52,0.33,0.3,20,59,6526.5,1040,52,52,0
11,3,2,0,52,0.33,0.3,20,69,7341,1037,50.5,52,0
10,3,2,0,52,0.33,0.1,20,61,9845.5,1038.5,51,52,0
12,3,2,0,52,0.33,0.3,20,64,8097.5,1029.5,50,52,0
16,3,2,0,52,0.33,0.3,20,49,4681.5,1036.5,50,52,0
9,3,2,0,52,0.33,0.1,20,131,22767.5,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,53,6631,1033.5,47.5,52,0
13,3,2,0,52,0.33,0.3,20,60,6969,990,13,52,0
12,3,2,0,52,0.33,0.3,20,65,8152.5,1015,48,52,0
11,3,2,0,52,0.33,0.3,20,70,7531,1040,52,52,0
10,3,2,0,52,0.33,0.1,20,62,10127,1039,51,52,0
14,3,2,0,52,0.33,0.3,20,60,6705,1039,51,52,0
9,3,2,0,52,0.33,0.1,20,132,23011,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,54,6737.5,1020.5,46,52,0
16,3,2,0,52,0.33,0.3,20,50,4869,1038,50.5,52,0
13,3,2,0,52,0.33,0.3,20,61,7133,995.5,13,52,0
12,3,2,0,52,0.33,0.3,20,66,8391,1040,52,52,0
14,3,2,0,52,0.33,0.3,20,61,6926.5,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,133,23231.5,1038,50,52,0
11,3,2,0,52,0.33,0.3,20,71,7697,1038,50,52,0
10,3,2,0,52,0.33,0.1,20,63,10374.5,1039.5,51.5,52,0
15,3,2,0,52,0.33,0.3,20,55,6844,1026.5,49,52,0
9,3,2,0,52,0.33,0.1,20,134,23250,1019,48,52,0
16,3,2,0,52,0.33,0.3,20,51,5088,1040,52,52,0
14,3,2,0,52,0.33,0.3,20,62,7063.5,1031.5,50,52,0
13,3,2,0,52,0.33,0.3,20,62,7306,1001,13,52,0
12,3,2,0,52,0.33,0.3,20,67,8556.5,1038,50,52,0
9,3,2,0,52,0.33,0.1,20,135,23342.5,1022,48,52,0
10,3,2,0,52,0.33,0.1,20,64,10560,1037,50,52,0
11,3,2,0,52,0.33,0.3,20,72,7904,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,56,7043.5,1039.5,51.5,52,0
14,3,2,0,52,0.33,0.3,20,63,7232,1031.5,49,52,0
12,3,2,0,52,0.33,0.3,20,68,8656.5,1024.5,48,52,0
16,3,2,0,52,0.33,0.3,20,52,5343.5,1038.5,50.5,52,0
9,3,2,0,52,0.33,0.1,20,136,23547,1036,48,52,0
13,3,2,0,52,0.33,0.3,20,63,7505.5,1001,13,52,0
10,3,2,0,52,0.33,0.1,20,65,10657,1024,48,52,0
11,3,2,0,52,0.33,0.3,20,73,8093,1039,51,52,0
15,3,2,0,52,0.33,0.3,20,57,7248,1038.5,51,52,0
12,3,2,0,52,0.33,0.3,20,69,8805,1021.5,46,52,0
14,3,2,0,52,0.33,0.3,20,64,7387.5,1039.5,51.5,52,0
9,3,2,0,52,0.33,0.1,20,137,23734.5,1040,52,52,0
16,3,2,0,52,0.33,0.3,20,53,5532,1033,49,52,0
10,3,2,0,52,0.33,0.1,20,66,10657,1004,46,52,0
13,3,2,0,52,0.33,0.3,20,64,7731,1001,13,52,0
12,3,2,0,52,0.33,0.3,20,70,8820,999,44,52,0
11,3,2,0,52,0.33,0.3,20,74,8280,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,138,23836.5,1031.5,50.5,52,0
15,3,2,0,52,0.33,0.3,20,58,7456,1039,51,52,0
14,3,2,0,52,0.33,0.3,20,65,7559.5,1039,51,52,0
16,3,2,0,52,0.33,0.3,20,54,5758,1040,52,52,0
10,3,2,0,52,0.33,0.1,20,67,10843,1012,44,52,0
9,3,2,0,52,0.33,0.1,20,139,23897,1017.5,49,52,0
13,3,2,0,52,0.33,0.3,20,65,7932,1000.5,13,52,0
12,3,2,0,52,0.33,0.3,20,71,8845.5,993,42,52,0
11,3,2,0,52,0.33,0.3,20,75,8507,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,59,7708,1039.5,51.5,52,0
14,3,2,0,52,0.33,0.3,20,66,7764,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,140,24094.5,1038.5,50.5,52,0
16,3,2,0,52,0.33,0.3,20,55,6001,1040,52,52,0
10,3,2,0,52,0.33,0.1,20,68,11085,1040,52,52,0
13,3,2,0,52,0.33,0.3,20,66,8117.5,997.5,13,52,0
15,3,2,0,52,0.33,0.3,20,60,7766.5,1025.5,50,52,0
11,3,2,0,52,0.33,0.3,20,76,8716,1037,50,52,0
12,3,2,0,52,0.33,0.3,20,72,9025.5,1033.5,47,52,0
9,3,2,0,52,0.33,0.1,20,141,24333,1039.5,51.5,52,0
14,3,2,0,52,0.33,0.3,20,67,7915.5,1038,51,52,0
15,3,2,0,52,0.33,0.3,20,61,7851,1025.5,49,52,0
11,3,2,0,52,0.33,0.3,20,77,8781,1019,48,52,0
13,3,2,0,52,0.33,0.3,20,67,8291.5,1000,13,52,0
10,3,2,0,52,0.33,0.1,20,69,11306,1039,51,52,0
12,3,2,0,52,0.33,0.3,20,73,9100.5,1020,45,52,0
16,3,2,0,52,0.33,0.3,20,56,6204,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,142,24539.5,1035.5,50,52,0
14,3,2,0,52,0.33,0.3,20,68,8121,1038,50,52,0
9,3,2,0,52,0.33,0.1,20,143,24627,1018.5,48,52,0
15,3,2,0,52,0.33,0.3,20,62,8085,1040,52,52,0
11,3,2,0,52,0.33,0.3,20,78,8969,1039,51,52,0
12,3,2,0,52,0.33,0.3,20,74,9223,1015,43,52,0
16,3,2,0,52,0.33,0.3,20,57,6225,1021,50,52,0
10,3,2,0,52,0.33,0.1,20,70,11605,1040,52,52,0
13,3,2,0,52,0.33,0.3,20,68,8516,998,13,52,0
12,3,2,0,52,0.33,0.3,20,75,9355.5,1002,41,52,0
9,3,2,0,52,0.33,0.1,20,144,24840.5,1034.5,49,52,0
14,3,2,0,52,0.33,0.3,20,69,8331,1038.5,50.5,52,0
13,3,2,0,52,0.33,0.3,20,69,8545,984.5,13,52,0
15,3,2,0,52,0.33,0.3,20,63,8302.5,1040,52,52,0
11,3,2,0,52,0.33,0.3,20,79,9161,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,145,24890.5,1019,48,52,0
10,3,2,0,52,0.33,0.1,20,71,11618.5,1021.5,50,52,0
16,3,2,0,52,0.33,0.3,20,58,6308,1014,48,52,0
14,3,2,0,52,0.33,0.3,20,70,8384,1028,50,52,0
10,3,2,0,52,0.33,0.1,20,72,11618.5,1001.5,48,52,0
12,3,2,0,52,0.33,0.3,20,76,9468.5,1019.5,41,52,0
13,3,2,0,52,0.33,0.3,20,70,8620,979,13,52,0
14,3,2,0,52,0.33,0.3,20,71,8407,1011.5,48,52,0
15,3,2,0,52,0.33,0.3,20,64,8364.5,1025.5,50,52,0
10,3,2,0,52,0.33,0.1,20,73,11669.5,994.5,46,52,0
9,3,2,0,52,0.33,0.1,20,146,25048,1037,49,52,0
11,3,2,0,52,0.33,0.3,20,80,9347.5,1037.5,50.5,52,0
12,3,2,0,52,0.33,0.3,20,77,9605.5,1018,39,52,0
16,3,2,0,52,0.33,0.3,20,59,6482,1028,47,52,0
12,3,2,0,52,0.33,0.3,20,78,9605.5,995.5,37,52,0
15,3,2,0,52,0.33,0.3,20,65,8384.5,1005,48,52,0
14,3,2,0,52,0.33,0.3,20,72,8520.5,1021.5,46,52,0
11,3,2,0,52,0.33,0.3,20,81,9362.5,1018.5,50,52,0
9,3,2,0,52,0.33,0.1,20,147,25228,1037.5,49.5,52,0
13,3,2,0,52,0.33,0.3,20,71,8803,997.5,13,52,0
12,3,2,0,52,0.33,0.3,20,79,9654,988.5,35,52,0
10,3,2,0,52,0.33,0.1,20,74,11863,1037,49,52,0
14,3,2,0,52,0.33,0.3,20,73,8556,1005.5,44,52,0
16,3,2,0,52,0.33,0.3,20,60,6637.5,1029.5,48,52,0
9,3,2,0,52,0.33,0.1,20,148,25228,1015,48,52,0
15,3,2,0,52,0.33,0.3,20,66,8513,1010,46,52,0
11,3,2,0,52,0.33,0.3,20,82,9485,1020,48,52,0
9,3,2,0,52,0.33,0.1,20,149,25228,992.5,46.5,52,0
13,3,2,0,52,0.33,0.3,20,72,8984,1001,13,52,0
10,3,2,0,52,0.33,0.1,20,75,12085,1039,51,52,0
12,3,2,0,52,0.33,0.3,20,80,9654,966,33,52,0
14,3,2,0,52,0.33,0.3,20,74,8724,1034,47,52,0
9,3,2,0,52,0.33,0.1,20,150,25316.5,1006.5,45,52,0
16,3,2,0,52,0.33,0.3,20,61,6676.5,1014.5,46,52,0
15,3,2,0,52,0.33,0.3,20,67,8668.5,1031,46,52,0
16,3,2,0,52,0.33,0.3,20,62,6735,995,44,52,0
11,3,2,0,52,0.33,0.3,20,83,9676,1040,52,52,0
12,3,2,0,52,0.33,0.3,20,81,9654,943.5,31,52,0
9,3,2,0,52,0.33,0.1,20,151,25374,1004.5,43.5,52,0
13,3,2,0,52,0.33,0.3,20,73,9157.5,1000,13,52,0
10,3,2,0,52,0.33,0.1,20,76,12373,1040,52,52,0
14,3,2,0,52,0.33,0.3,20,75,8985.5,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,152,25501,1007,42,52,0
13,3,2,0,52,0.33,0.3,20,74,9195.5,984.5,13,52,0
12,3,2,0,52,0.33,0.3,20,82,9723.5,943.5,29,52,0
11,3,2,0,52,0.33,0.3,20,84,9893.5,1039.5,51.5,52,0
15,3,2,0,52,0.33,0.3,20,68,8843,1037,50.5,52,0
16,3,2,0,52,0.33,0.3,20,63,6917.5,1031.5,49,52,0
10,3,2,0,52,0.33,0.1,20,77,12554,1038,51,52,0
13,3,2,0,52,0.33,0.3,20,75,9242,977.5,13,52,0
13,3,2,0,52,0.33,0.3,20,76,9242,960,13,52,0
9,3,2,0,52,0.33,0.1,20,153,25676.5,1019,44,52,0
14,3,2,0,52,0.33,0.3,20,76,9165,1040,52,52,0
12,3,2,0,52,0.33,0.3,20,83,9790.5,970,35,52,0
10,3,2,0,52,0.33,0.1,20,78,12664.5,1029.5,50,52,0
11,3,2,0,52,0.33,0.3,20,85,10118,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,69,9051.5,1036,50.5,52,0
13,3,2,0,52,0.33,0.3,20,77,9242,942.5,13,52,0
16,3,2,0,52,0.33,0.3,20,64,7155,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,154,25860,1033,49,52,0
14,3,2,0,52,0.33,0.3,20,77,9374.5,1039,51,52,0
12,3,2,0,52,0.33,0.3,20,84,9954,1017,38,52,0
10,3,2,0,52,0.33,0.1,20,79,12882,1039,51,52,0
13,3,2,0,52,0.33,0.3,20,78,9427,965,13,52,0
9,3,2,0,52,0.33,0.1,20,155,26114.5,1040,52,52,0
11,3,2,0,52,0.33,0.3,20,86,10293.5,1037.5,50.5,52,0
15,3,2,0,52,0.33,0.3,20,70,9241,1037,49,52,0
16,3,2,0,52,0.33,0.3,20,65,7401,1039,51,52,0
12,3,2,0,52,0.33,0.3,20,85,10107.5,1020,45,52,0
11,3,2,0,52,0.33,0.3,20,87,10421.5,1030.5,50,52,0
9,3,2,0,52,0.33,0.1,20,156,26306,1038,50,52,0
14,3,2,0,52,0.33,0.3,20,78,9615,1039,51,52,0
10,3,2,0,52,0.33,0.1,20,80,13118.5,1039.5,51.5,52,0
12,3,2,0,52,0.33,0.3,20,86,10138,1008,43,52,0
15,3,2,0,52,0.33,0.3,20,71,9308.5,1024,47.5,52,0
13,3,2,0,52,0.33,0.3,20,79,9583,979.5,13,52,0
14,3,2,0,52,0.33,0.3,20,79,9640.5,1023,50,52,0
16,3,2,0,52,0.33,0.3,20,66,7658,1040,52,52,0
11,3,2,0,52,0.33,0.3,20,88,10440,1008,48,52,0
9,3,2,0,52,0.33,0.1,20,157,26508.5,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,72,9322.5,1004.5,46,52,0
14,3,2,0,52,0.33,0.3,20,80,9692,1013,48,52,0
15,3,2,0,52,0.33,0.3,20,73,9322.5,983,44.5,52,0
12,3,2,0,52,0.33,0.3,20,87,10349,1020.5,47,52,0
15,3,2,0,52,0.33,0.3,20,74,9337,970,43,52,0
10,3,2,0,52,0.33,0.1,20,81,13394,1038,50,52,0
13,3,2,0,52,0.33,0.3,20,80,9802.5,986.5,13,52,0
9,3,2,0,52,0.33,0.1,20,158,26706,1036,50,52,0
11,3,2,0,52,0.33,0.3,20,89,10574.5,1034.5,47.5,52,0
12,3,2,0,52,0.33,0.3,20,88,10401,1006,45,52,0
16,3,2,0,52,0.33,0.3,20,67,7876.5,1036.5,50,52,0
14,3,2,0,52,0.33,0.3,20,81,9806,1030.5,47.5,52,0
12,3,2,0,52,0.33,0.3,20,89,10492,1007.5,43,52,0
15,3,2,0,52,0.33,0.3,20,75,9476.5,1024,48,52,0
10,3,2,0,52,0.33,0.1,20,82,13650,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,159,26917.5,1036,48,52,0
13,3,2,0,52,0.33,0.3,20,81,9921.5,986,13,52,0
11,3,2,0,52,0.33,0.3,20,90,10617.5,1014.5,46,52,0
16,3,2,0,52,0.33,0.3,20,68,8122,1039,51,52,0
14,3,2,0,52,0.33,0.3,20,82,10024,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,160,27103,1039,51,52,0
12,3,2,0,52,0.33,0.3,20,90,10682,1037,49,52,0
15,3,2,0,52,0.33,0.3,20,76,9672,1038,50.5,52,0
10,3,2,0,52,0.33,0.1,20,83,13896,1040,52,52,0
11,3,2,0,52,0.33,0.3,20,91,10635,997,44.5,52,0
13,3,2,0,52,0.33,0.3,20,82,10044.5,994.5,13,52,0
10,3,2,0,52,0.33,0.1,20,84,13967.5,1025.5,50,52,0
9,3,2,0,52,0.33,0.1,20,161,27305.5,1038,50,52,0
14,3,2,0,52,0.33,0.3,20,83,10215.5,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,77,9754,1023.5,49,52,0
16,3,2,0,52,0.33,0.3,20,69,8373,1040,52,52,0
12,3,2,0,52,0.33,0.3,20,91,10840.5,1034,50.5,52,0
11,3,2,0,52,0.33,0.3,20,92,10810,1030,46,52,0
14,3,2,0,52,0.33,0.3,20,84,10259.5,1027.5,50,52,0
13,3,2,0,52,0.33,0.3,20,83,10273.5,1001,13,52,0
9,3,2,0,52,0.33,0.1,20,162,27542,1040,52,52,0
14,3,2,0,52,0.33,0.3,20,85,10259.5,1008,48,52,0
10,3,2,0,52,0.33,0.1,20,85,14103.5,1023.5,49,52,0
15,3,2,0,52,0.33,0.3,20,78,9825,1012,47.5,52,0
14,3,2,0,52,0.33,0.3,20,86,10272.5,990.5,46,52,0
12,3,2,0,52,0.33,0.3,20,92,10840.5,1011.5,49,52,0
16,3,2,0,52,0.33,0.3,20,70,8536.5,1035.5,50,52,0
11,3,2,0,52,0.33,0.3,20,93,11054.5,1037.5,49.5,52,0
13,3,2,0,52,0.33,0.3,20,84,10447.5,995.5,13,52,0
9,3,2,0,52,0.33,0.1,20,163,27734.5,1040,52,52,0
10,3,2,0,52,0.33,0.1,20,86,14332.5,1038.5,51,52,0
15,3,2,0,52,0.33,0.3,20,79,10015.5,1036,48,52,0
14,3,2,0,52,0.33,0.3,20,87,10453.5,1036,49,52,0
12,3,2,0,52,0.33,0.3,20,93,11027,1033.5,47.5,52,0
16,3,2,0,52,0.33,0.3,20,71,8737,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,164,27934,1040,52,52,0
11,3,2,0,52,0.33,0.3,20,94,11235,1040,52,52,0
13,3,2,0,52,0.33,0.3,20,85,10652.5,999,13,52,0
9,3,2,0,52,0.33,0.1,20,165,28031,1023.5,50,52,0
10,3,2,0,52,0.33,0.1,20,87,14611,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,80,10214,1037,50,52,0
14,3,2,0,52,0.33,0.3,20,88,10659,1038,50,52,0
12,3,2,0,52,0.33,0.3,20,94,11222.5,1039.5,51.5,52,0
13,3,2,0,52,0.33,0.3,20,86,10686,985,13,52,0
9,3,2,0,52,0.33,0.1,20,166,28202.5,1030.5,48,52,0
11,3,2,0,52,0.33,0.3,20,95,11419.5,1038.5,50.5,52,0
16,3,2,0,52,0.33,0.3,20,72,8941,1040,52,52,0
10,3,2,0,52,0.33,0.1,20,88,14876,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,81,10387,1035.5,50,52,0
9,3,2,0,52,0.33,0.1,20,167,28438,1032.5,46,52,0
15,3,2,0,52,0.33,0.3,20,82,10402.5,1017.5,48,52,0
14,3,2,0,52,0.33,0.3,20,89,10814.5,1040,52,52,0
12,3,2,0,52,0.33,0.3,20,95,11439.5,1039,51,52,0
13,3,2,0,52,0.33,0.3,20,87,10885.5,995,13,52,0
9,3,2,0,52,0.33,0.1,20,168,28438,1010,44,52,0
11,3,2,0,52,0.33,0.3,20,96,11650,1038,50,52,0
15,3,2,0,52,0.33,0.3,20,83,10420.5,998,46,52,0
16,3,2,0,52,0.33,0.3,20,73,9136,1036,50.5,52,0
12,3,2,0,52,0.33,0.3,20,96,11505.5,1021.5,50,52,0
10,3,2,0,52,0.33,0.1,20,89,15098.5,1036.5,50.5,52,0
9,3,2,0,52,0.33,0.1,20,169,28561.5,1019,48,52,0
15,3,2,0,52,0.33,0.3,20,84,10493.5,1004.5,46,52,0
14,3,2,0,52,0.33,0.3,20,90,10987,1039,51,52,0
12,3,2,0,52,0.33,0.3,20,97,11557.5,1019,48,52,0
9,3,2,0,52,0.33,0.1,20,170,28561.5,996.5,46,52,0
13,3,2,0,52,0.33,0.3,20,88,11047,994,13,52,0
11,3,2,0,52,0.33,0.3,20,97,11835.5,1038.5,50.5,52,0
16,3,2,0,52,0.33,0.3,20,74,9374,1040,52,52,0
15,3,2,0,52,0.33,0.3,20,85,10493.5,983,44,52,0
10,3,2,0,52,0.33,0.1,20,90,15241.5,1031.5,50,52,0
9,3,2,0,52,0.33,0.1,20,171,28589.5,980,44,52,0
13,3,2,0,52,0.33,0.3,20,89,11075,980.5,13,52,0
12,3,2,0,52,0.33,0.3,20,98,11742,1037,49.5,52,0
14,3,2,0,52,0.33,0.3,20,91,11187.5,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,172,28624,976,42,52,0
11,3,2,0,52,0.33,0.3,20,98,12071,1040,52,52,0
14,3,2,0,52,0.33,0.3,20,92,11247.5,1025.5,50,52,0
15,3,2,0,52,0.33,0.3,20,86,10581,997,44.5,52,0
16,3,2,0,52,0.33,0.3,20,75,9644,1040,52,52,0
10,3,2,0,52,0.33,0.1,20,91,15241.5,1011.5,48,52,0
14,3,2,0,52,0.33,0.3,20,93,11291,1010.5,48,52,0
13,3,2,0,52,0.33,0.3,20,90,11273.5,995.5,13,52,0
16,3,2,0,52,0.33,0.3,20,76,9681.5,1023.5,50,52,0
9,3,2,0,52,0.33,0.1,20,173,28735.5,1005,40,52,0
12,3,2,0,52,0.33,0.3,20,99,11923,1036.5,50,52,0
11,3,2,0,52,0.33,0.3,20,99,12241,1039,51,52,0
15,3,2,0,52,0.33,0.3,20,87,10725,1032.5,44.5,52,0
16,3,2,0,52,0.33,0.3,20,77,9781.5,1016.5,48,52,0
10,3,2,0,52,0.33,0.1,20,92,15261.5,991.5,46,52,0
14,3,2,0,52,0.33,0.3,20,94,11424,1036,50,52,0
9,3,2,0,52,0.33,0.1,20,174,28865,1025,43,52,0
13,3,2,0,52,0.33,0.3,20,91,11451,1000.5,13,52,0
12,3,2,0,52,0.33,0.3,20,100,12144,1038,50,52,0
15,3,2,0,52,0.33,0.3,20,88,10765.5,1014.5,43,52,0
16,3,2,0,52,0.33,0.3,20,78,9875,1012,46,52,0
11,3,2,0,52,0.33,0.3,20,100,12422,1040,52,52,0
9,3,2,0,52,0.33,0.1,20,175,28964.5,1031,50,52,0
10,3,2,0,52,0.33,0.1,20,93,15482,1034,48,52,0
12,3,2,0,52,0.33,0.3,20,101,12144,1015.5,48,52,0
16,3,2,0,52,0.33,0.3,20,79,9877,995,44,52,0
14,3,2,0,52,0.33,0.3,20,95,11594.5,1035,48,52,0
13,3,2,0,52,0.33,0.3,20,92,11665,1001,13,52,0
15,3,2,0,52,0.33,0.3,20,89,10907.5,1027,48,52,0
9,3,2,0,52,0.33,0.1,20,176,28968.5,1008.5,48,52,0
11,3,2,0,52,0.33,0.3,20,101,12609.5,1038.5,50.5,52,0
13,3,2,0,52,0.33,0.3,20,93,11687,985.5,13,52,0
12,3,2,0,52,0.33,0.3,20,102,12233,1017,48,52,0
10,3,2,0,52,0.33,0.1,20,94,15740.5,1036.5,50,52,0
14,3,2,0,52,0.33,0.3,20,96,11773,1034,46,52,0
16,3,2,0,52,0.33,0.3,20,80,10050.5,1029.5,46.5,52,0
13,3,2,0,52,0.33,0.3,20,94,11705,969,13,52,0
